what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625161159730
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625161198826
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625161282483
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625161286976
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1625161288444
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625161289407
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625161290444
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625161291593
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625161316102
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625161320302
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625161320786
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625161367850
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625161439033
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625161499829
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625161503536
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625161504168
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625161540714
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625161612149
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625161733250
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625161767121
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625161773442
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625161773753
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625161786785
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625161815143
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625161884138
