what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625243347955
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625243353403
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625243562684
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625243578247
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625243584351
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625243590474
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625243596535
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625243601776
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625243602109
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625243688656
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625243696793
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625243869403
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625243875894
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625244093050
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625244175161
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625244178574
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625244179386
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625244228329
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625244262356
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625244265937
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625244267018
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625244269995
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625244312746
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625244390426
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625244464607
