what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625242783229
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625242786973
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625242826026
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625242860122
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625242861301
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625242889396
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625242893466
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625242901530
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625242995944
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625243002371
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625243005254
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625243023230
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625243048319
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625243061053
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625243072853
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625243116670
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625243154472
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625243168491
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625243177136
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1625243182499
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625243189586
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625243239232
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1625243310060
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625243338855
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1625243342749
